AAPL (APPLE INC),109.80,-0.03,
Nov 04 2016 @ 14:35 ET,Bid,109.79,Ask,109.80,Size,13x6,Vol,20523482,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
16 Nov 121.00 (AAPL1625K121-S),1.65,0.0,0.05,0.09,0,463,16 Nov 121.00 (AAPL1625W121-S),0.0,0.0,10.90,11.40,0,50,
16 Nov 121.00 (AAPL1625K121-X),0.37,0.0,0.05,0.09,0,463,16 Nov 121.00 (AAPL1625W121-X),0.0,0.0,10.90,11.40,0,50,
16 Nov 121.00 (AAPL1625K121-Y),1.74,0.0,0.05,0.09,0,463,16 Nov 121.00 (AAPL1625W121-Y),0.0,0.0,10.90,11.40,0,50,
16 Nov 122.00 (AAPL1625K122),0.04,0.0,0.04,0.07,12,553,16 Nov 122.00 (AAPL1625W122),10.79,0.0,11.90,12.40,0,132,
16 Nov 122.00 (AAPL1625K122-3),0.0,0.0,0.04,0.07,0,553,16 Nov 122.00 (AAPL1625W122-3),0.0,0.0,11.90,12.40,0,132,
16 Nov 122.00 (AAPL1625K122-4),0.20,0.0,0.03,0.07,0,553,16 Nov 122.00 (AAPL1625W122-4),0.0,0.0,11.90,12.40,0,132,
16 Nov 122.00 (AAPL1625K122-8),0.14,+0.06,0.03,0.07,10,553,16 Nov 122.00 (AAPL1625W122-8),10.79,0.0,11.90,12.40,0,132,
16 Nov 122.00 (AAPL1625K122-A),0.39,0.0,0.03,0.07,0,553,16 Nov 122.00 (AAPL1625W122-A),0.0,0.0,11.90,12.40,0,132,
16 Nov 122.00 (AAPL1625K122-B),0.09,0.0,0.04,0.10,0,553,16 Nov 122.00 (AAPL1625W122-B),0.0,0.0,11.85,12.35,0,132,
16 Nov 122.00 (AAPL1625K122-E),0.07,0.0,0.03,0.07,0,553,16 Nov 122.00 (AAPL1625W122-E),7.93,0.0,11.90,12.40,0,132,
16 Nov 122.00 (AAPL1625K122-I),1.47,0.0,0.04,0.07,0,553,16 Nov 122.00 (AAPL1625W122-I),0.0,0.0,11.90,12.40,0,132,
16 Nov 122.00 (AAPL1625K122-J),0.0,0.0,0.03,0.07,0,553,16 Nov 122.00 (AAPL1625W122-J),0.0,0.0,11.90,12.40,0,132,
16 Nov 122.00 (AAPL1625K122-K),0.0,0.0,0.0,0.07,0,553,16 Nov 122.00 (AAPL1625W122-K),0.0,0.0,11.10,14.10,0,132,
16 Nov 122.00 (AAPL1625K122-O),0.04,-0.06,0.04,0.07,2,553,16 Nov 122.00 (AAPL1625W122-O),0.0,0.0,11.90,12.40,0,132,
16 Nov 122.00 (AAPL1625K122-P),0.08,0.0,0.04,0.07,0,553,16 Nov 122.00 (AAPL1625W122-P),7.60,0.0,11.85,12.35,0,132,
16 Nov 122.00 (AAPL1625K122-S),1.50,0.0,0.04,0.07,0,553,16 Nov 122.00 (AAPL1625W122-S),0.0,0.0,11.90,12.40,0,132,
16 Nov 122.00 (AAPL1625K122-X),0.04,0.0,0.03,0.07,0,553,16 Nov 122.00 (AAPL1625W122-X),0.0,0.0,11.90,12.40,0,132,
16 Nov 122.00 (AAPL1625K122-Y),0.09,0.0,0.04,0.07,0,553,16 Nov 122.00 (AAPL1625W122-Y),0.0,0.0,11.90,12.40,0,132,
16 Nov 123.00 (AAPL1625K123),0.03,-0.01,0.02,0.06,1,890,16 Nov 123.00 (AAPL1625W123),9.50,0.0,12.90,13.35,0,20,
16 Nov 123.00 (AAPL1625K123-3),0.17,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-3),0.0,0.0,12.90,13.40,0,20,
16 Nov 123.00 (AAPL1625K123-4),0.07,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-4),7.00,0.0,12.90,13.40,0,20,
16 Nov 123.00 (AAPL1625K123-8),0.03,-0.07,0.02,0.06,1,890,16 Nov 123.00 (AAPL1625W123-8),0.0,0.0,12.90,13.35,0,20,
16 Nov 123.00 (AAPL1625K123-A),0.22,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-A),0.0,0.0,12.90,13.35,0,20,
16 Nov 123.00 (AAPL1625K123-B),0.07,0.0,0.02,0.08,0,890,16 Nov 123.00 (AAPL1625W123-B),0.0,0.0,12.90,13.35,0,20,
16 Nov 123.00 (AAPL1625K123-E),0.03,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-E),9.50,0.0,12.90,13.40,0,20,
16 Nov 123.00 (AAPL1625K123-I),0.20,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-I),0.0,0.0,12.90,13.35,0,20,
16 Nov 123.00 (AAPL1625K123-J),0.09,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-J),0.0,0.0,12.90,13.35,0,20,
16 Nov 123.00 (AAPL1625K123-K),0.17,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-K),0.0,0.0,12.05,15.05,0,20,
16 Nov 123.00 (AAPL1625K123-O),0.04,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-O),0.0,0.0,12.90,13.35,0,20,
16 Nov 123.00 (AAPL1625K123-P),0.12,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-P),6.80,0.0,12.90,13.35,0,20,
16 Nov 123.00 (AAPL1625K123-S),0.26,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-S),0.0,0.0,12.90,13.35,0,20,
16 Nov 123.00 (AAPL1625K123-X),0.07,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-X),0.0,0.0,12.90,13.35,0,20,
16 Nov 123.00 (AAPL1625K123-Y),0.27,0.0,0.02,0.06,0,890,16 Nov 123.00 (AAPL1625W123-Y),0.0,0.0,12.90,13.35,0,20,
16 Nov 124.00 (AAPL1625K124),0.05,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124),8.71,0.0,13.90,14.45,0,3,
16 Nov 124.00 (AAPL1625K124-3),0.22,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-3),0.0,0.0,12.05,16.15,0,3,
16 Nov 124.00 (AAPL1625K124-4),0.08,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-4),0.0,0.0,13.70,15.85,0,3,
16 Nov 124.00 (AAPL1625K124-8),0.09,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-8),0.0,0.0,12.65,15.70,0,3,
16 Nov 124.00 (AAPL1625K124-A),0.05,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-A),0.0,0.0,12.95,15.60,0,3,
16 Nov 124.00 (AAPL1625K124-B),0.23,0.0,0.01,0.06,0,771,16 Nov 124.00 (AAPL1625W124-B),9.25,0.0,12.65,16.30,0,3,
16 Nov 124.00 (AAPL1625K124-E),0.21,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-E),8.71,0.0,13.80,14.55,0,3,
16 Nov 124.00 (AAPL1625K124-I),0.05,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-I),8.15,0.0,13.85,14.45,0,3,
16 Nov 124.00 (AAPL1625K124-J),0.0,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-J),0.0,0.0,12.65,16.05,0,3,
16 Nov 124.00 (AAPL1625K124-K),0.0,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-K),0.0,0.0,12.65,16.05,0,3,
16 Nov 124.00 (AAPL1625K124-O),0.05,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-O),0.0,0.0,13.85,14.45,0,3,
16 Nov 124.00 (AAPL1625K124-P),0.08,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-P),0.0,0.0,13.85,14.45,0,3,
16 Nov 124.00 (AAPL1625K124-S),1.18,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-S),0.0,0.0,12.30,15.70,0,3,
16 Nov 124.00 (AAPL1625K124-X),0.09,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-X),0.0,0.0,13.90,14.45,0,3,
16 Nov 124.00 (AAPL1625K124-Y),0.04,0.0,0.01,0.05,0,771,16 Nov 124.00 (AAPL1625W124-Y),0.0,0.0,13.90,14.45,0,3,
16 Nov 125.00 (AAPL1625K125),0.02,0.0,0.01,0.04,5,2646,16 Nov 125.00 (AAPL1625W125),9.05,0.0,14.90,15.55,0,14,
16 Nov 125.00 (AAPL1625K125-3),0.07,0.0,0.01,0.12,0,2646,16 Nov 125.00 (AAPL1625W125-3),0.0,0.0,12.95,17.05,0,14,
16 Nov 125.00 (AAPL1625K125-4),0.06,0.0,0.01,0.05,0,2646,16 Nov 125.00 (AAPL1625W125-4),0.0,0.0,14.55,16.85,0,14,
16 Nov 125.00 (AAPL1625K125-8),0.02,0.0,0.01,0.04,0,2646,16 Nov 125.00 (AAPL1625W125-8),0.0,0.0,13.75,16.70,0,14,
16 Nov 125.00 (AAPL1625K125-A),0.19,0.0,0.01,0.05,0,2646,16 Nov 125.00 (AAPL1625W125-A),0.0,0.0,13.95,16.60,0,14,
16 Nov 125.00 (AAPL1625K125-B),0.02,0.0,0.01,0.05,0,2646,16 Nov 125.00 (AAPL1625W125-B),0.0,0.0,13.75,17.30,0,14,
16 Nov 125.00 (AAPL1625K125-E),0.02,0.0,0.01,0.05,0,2646,16 Nov 125.00 (AAPL1625W125-E),9.98,0.0,14.80,15.55,0,14,
16 Nov 125.00 (AAPL1625K125-I),0.10,0.0,0.01,0.04,0,2646,16 Nov 125.00 (AAPL1625W125-I),9.70,0.0,14.85,15.60,0,14,
16 Nov 125.00 (AAPL1625K125-J),0.0,0.0,0.0,0.12,0,2646,16 Nov 125.00 (AAPL1625W125-J),0.0,0.0,13.75,17.05,0,14,
16 Nov 125.00 (AAPL1625K125-K),0.0,0.0,0.0,2.15,0,2646,16 Nov 125.00 (AAPL1625W125-K),0.0,0.0,13.75,17.05,0,14,
16 Nov 125.00 (AAPL1625K125-O),0.05,0.0,0.01,0.04,0,2646,16 Nov 125.00 (AAPL1625W125-O),9.05,0.0,14.85,15.60,0,14,
16 Nov 125.00 (AAPL1625K125-P),0.17,0.0,0.01,0.04,0,2646,16 Nov 125.00 (AAPL1625W125-P),9.65,0.0,14.85,15.60,0,14,
16 Nov 125.00 (AAPL1625K125-S),0.11,0.0,0.01,0.04,0,2646,16 Nov 125.00 (AAPL1625W125-S),0.0,0.0,13.75,16.70,0,14,
16 Nov 125.00 (AAPL1625K125-X),0.02,0.0,0.01,0.05,5,2646,16 Nov 125.00 (AAPL1625W125-X),0.0,0.0,14.90,15.55,0,14,
16 Nov 125.00 (AAPL1625K125-Y),0.11,0.0,0.01,0.04,0,2646,16 Nov 125.00 (AAPL1625W125-Y),0.0,0.0,14.90,15.55,0,14,
16 Nov 126.00 (AAPL1625K126),0.02,0.0,0.01,0.03,0,453,16 Nov 126.00 (AAPL1625W126),11.43,0.0,15.85,16.45,0,4,
16 Nov 126.00 (AAPL1625K126-3),1.02,0.0,0.0,0.11,0,453,16 Nov 126.00 (AAPL1625W126-3),0.0,0.0,14.00,18.15,0,4,
16 Nov 126.00 (AAPL1625K126-4),0.03,0.0,0.01,0.04,0,453,16 Nov 126.00 (AAPL1625W126-4),0.0,0.0,15.55,17.80,0,4,
16 Nov 126.00 (AAPL1625K126-8),0.05,0.0,0.01,0.04,0,453,16 Nov 126.00 (AAPL1625W126-8),11.43,0.0,14.75,17.75,0,4,
16 Nov 126.00 (AAPL1625K126-A),0.05,0.0,0.0,0.04,0,453,16 Nov 126.00 (AAPL1625W126-A),0.0,0.0,14.95,17.60,0,4,
16 Nov 126.00 (AAPL1625K126-B),0.15,0.0,0.01,0.04,0,453,16 Nov 126.00 (AAPL1625W126-B),0.0,0.0,14.75,18.30,0,4,
16 Nov 126.00 (AAPL1625K126-E),0.03,0.0,0.0,0.04,0,453,16 Nov 126.00 (AAPL1625W126-E),0.0,0.0,15.80,16.55,0,4,
16 Nov 126.00 (AAPL1625K126-I),0.04,0.0,0.01,0.04,0,453,16 Nov 126.00 (AAPL1625W126-I),0.0,0.0,15.85,16.55,0,4,
16 Nov 126.00 (AAPL1625K126-J),0.0,0.0,0.0,0.11,0,453,16 Nov 126.00 (AAPL1625W126-J),0.0,0.0,14.75,18.05,0,4,
16 Nov 126.00 (AAPL1625K126-K),0.0,0.0,0.0,2.14,0,453,16 Nov 126.00 (AAPL1625W126-K),0.0,0.0,14.75,18.15,0,4,
16 Nov 126.00 (AAPL1625K126-O),0.04,0.0,0.01,0.04,0,453,16 Nov 126.00 (AAPL1625W126-O),9.65,0.0,15.85,16.40,0,4,
16 Nov 126.00 (AAPL1625K126-P),0.02,0.0,0.01,0.04,0,453,16 Nov 126.00 (AAPL1625W126-P),0.0,0.0,15.85,16.40,0,4,
16 Nov 126.00 (AAPL1625K126-S),0.0,0.0,0.01,0.11,0,453,16 Nov 126.00 (AAPL1625W126-S),0.0,0.0,14.75,17.70,0,4,
16 Nov 126.00 (AAPL1625K126-X),0.05,0.0,0.01,0.04,0,453,16 Nov 126.00 (AAPL1625W126-X),0.0,0.0,15.85,16.60,0,4,
16 Nov 126.00 (AAPL1625K126-Y),0.04,0.0,0.01,0.03,0,453,16 Nov 126.00 (AAPL1625W126-Y),0.0,0.0,15.85,16.45,0,4,
16 Nov 127.00 (AAPL1625K127),0.11,+0.06,0.01,0.03,10,385,16 Nov 127.00 (AAPL1625W127),13.60,0.0,16.85,17.35,0,2,
16 Nov 127.00 (AAPL1625K127-3),0.0,0.0,0.0,0.11,0,385,16 Nov 127.00 (AAPL1625W127-3),0.0,0.0,14.95,19.05,0,2,
16 Nov 127.00 (AAPL1625K127-4),0.63,0.0,0.0,0.04,0,385,16 Nov 127.00 (AAPL1625W127-4),0.0,0.0,15.80,17.75,0,2,
16 Nov 127.00 (AAPL1625K127-8),0.11,0.0,0.0,0.04,10,385,16 Nov 127.00 (AAPL1625W127-8),0.0,0.0,15.55,18.75,0,2,
16 Nov 127.00 (AAPL1625K127-A),0.61,0.0,0.0,0.04,0,385,16 Nov 127.00 (AAPL1625W127-A),0.0,0.0,15.85,18.65,0,2,
16 Nov 127.00 (AAPL1625K127-B),0.63,0.0,0.0,0.04,0,385,16 Nov 127.00 (AAPL1625W127-B),0.0,0.0,15.55,19.30,0,2,
16 Nov 127.00 (AAPL1625K127-E),0.11,0.0,0.01,0.04,0,385,16 Nov 127.00 (AAPL1625W127-E),10.63,0.0,16.85,17.60,0,2,
16 Nov 127.00 (AAPL1625K127-I),0.08,0.0,0.01,0.03,0,385,16 Nov 127.00 (AAPL1625W127-I),13.60,0.0,15.40,19.20,0,2,
16 Nov 127.00 (AAPL1625K127-J),0.0,0.0,0.0,0.11,0,385,16 Nov 127.00 (AAPL1625W127-J),0.0,0.0,15.55,19.05,0,2,
16 Nov 127.00 (AAPL1625K127-K),0.0,0.0,0.0,2.14,0,385,16 Nov 127.00 (AAPL1625W127-K),0.0,0.0,15.55,19.05,0,2,
16 Nov 127.00 (AAPL1625K127-O),0.05,0.0,0.01,0.03,0,385,16 Nov 127.00 (AAPL1625W127-O),10.60,0.0,15.55,19.35,0,2,
16 Nov 127.00 (AAPL1625K127-P),0.52,0.0,0.01,0.03,0,385,16 Nov 127.00 (AAPL1625W127-P),0.0,0.0,15.60,19.15,0,2,
16 Nov 127.00 (AAPL1625K127-S),0.73,0.0,0.01,0.10,0,385,16 Nov 127.00 (AAPL1625W127-S),0.0,0.0,15.55,18.70,0,2,
16 Nov 127.00 (AAPL1625K127-X),0.09,0.0,0.0,0.04,0,385,16 Nov 127.00 (AAPL1625W127-X),0.0,0.0,16.85,17.35,0,2,
16 Nov 127.00 (AAPL1625K127-Y),0.63,0.0,0.01,0.03,0,385,16 Nov 127.00 (AAPL1625W127-Y),0.0,0.0,16.80,17.50,0,2,
16 Nov 128.00 (AAPL1625K128),0.04,0.0,0.0,0.03,0,59,16 Nov 128.00 (AAPL1625W128),11.30,0.0,17.85,18.40,0,0,
16 Nov 128.00 (AAPL1625K128-3),0.0,0.0,0.0,0.10,0,59,16 Nov 128.00 (AAPL1625W128-3),0.0,0.0,16.10,20.05,0,0,
16 Nov 128.00 (AAPL1625K128-4),0.53,0.0,0.0,0.04,0,59,16 Nov 128.00 (AAPL1625W128-4),0.0,0.0,16.80,19.70,0,0,
16 Nov 128.00 (AAPL1625K128-8),0.08,0.0,0.0,0.04,0,59,16 Nov 128.00 (AAPL1625W128-8),0.0,0.0,16.65,19.75,0,0,
16 Nov 128.00 (AAPL1625K128-A),0.0,0.0,0.0,0.04,0,59,16 Nov 128.00 (AAPL1625W128-A),0.0,0.0,16.85,19.65,0,0,
16 Nov 128.00 (AAPL1625K128-B),0.0,0.0,0.0,0.04,0,59,16 Nov 128.00 (AAPL1625W128-B),0.0,0.0,16.65,20.30,0,0,
16 Nov 128.00 (AAPL1625K128-E),0.06,0.0,0.0,0.04,0,59,16 Nov 128.00 (AAPL1625W128-E),0.0,0.0,17.85,18.55,0,0,
16 Nov 128.00 (AAPL1625K128-I),0.0,0.0,0.0,0.03,0,59,16 Nov 128.00 (AAPL1625W128-I),0.0,0.0,16.40,20.20,0,0,
16 Nov 128.00 (AAPL1625K128-J),0.0,0.0,0.0,0.10,0,59,16 Nov 128.00 (AAPL1625W128-J),0.0,0.0,16.65,20.35,0,0,
16 Nov 128.00 (AAPL1625K128-K),0.0,0.0,0.0,2.14,0,59,16 Nov 128.00 (AAPL1625W128-K),0.0,0.0,16.65,20.15,0,0,
16 Nov 128.00 (AAPL1625K128-O),0.80,0.0,0.0,0.03,0,59,16 Nov 128.00 (AAPL1625W128-O),11.30,0.0,16.65,20.30,0,0,
16 Nov 128.00 (AAPL1625K128-P),0.0,0.0,0.0,0.03,0,59,16 Nov 128.00 (AAPL1625W128-P),0.0,0.0,16.65,20.15,0,0,
16 Nov 128.00 (AAPL1625K128-S),0.0,0.0,0.0,0.10,0,59,16 Nov 128.00 (AAPL1625W128-S),0.0,0.0,16.65,19.70,0,0,
16 Nov 128.00 (AAPL1625K128-X),0.04,0.0,0.0,0.04,0,59,16 Nov 128.00 (AAPL1625W128-X),0.0,0.0,17.85,18.40,0,0,
16 Nov 128.00 (AAPL1625K128-Y),0.0,0.0,0.0,0.03,0,59,16 Nov 128.00 (AAPL1625W128-Y),0.0,0.0,17.80,18.50,0,0,
16 Nov 129.00 (AAPL1625K129),0.03,0.0,0.0,0.03,0,55,16 Nov 129.00 (AAPL1625W129),0.0,0.0,18.85,19.50,0,0,
16 Nov 129.00 (AAPL1625K129-3),0.0,0.0,0.0,0.09,0,55,16 Nov 129.00 (AAPL1625W129-3),0.0,0.0,17.05,21.05,0,0,
16 Nov 129.00 (AAPL1625K129-4),0.0,0.0,0.0,0.04,0,55,16 Nov 129.00 (AAPL1625W129-4),0.0,0.0,17.55,20.75,0,0,
16 Nov 129.00 (AAPL1625K129-8),0.09,0.0,0.0,0.03,0,55,16 Nov 129.00 (AAPL1625W129-8),0.0,0.0,17.55,20.70,0,0,
16 Nov 129.00 (AAPL1625K129-A),0.0,0.0,0.0,0.04,0,55,16 Nov 129.00 (AAPL1625W129-A),0.0,0.0,0.0,0.0,0,0,
16 Nov 129.00 (AAPL1625K129-B),0.0,0.0,0.0,0.04,0,55,16 Nov 129.00 (AAPL1625W129-B),0.0,0.0,17.55,21.30,0,0,
16 Nov 129.00 (AAPL1625K129-E),0.03,0.0,0.0,0.04,0,55,16 Nov 129.00 (AAPL1625W129-E),0.0,0.0,18.85,19.50,0,0,
16 Nov 129.00 (AAPL1625K129-I),0.0,0.0,0.0,0.03,0,55,16 Nov 129.00 (AAPL1625W129-I),0.0,0.0,17.55,21.10,0,0,
16 Nov 129.00 (AAPL1625K129-J),0.0,0.0,0.0,0.10,0,55,16 Nov 129.00 (AAPL1625W129-J),0.0,0.0,17.55,21.35,0,0,
16 Nov 129.00 (AAPL1625K129-K),0.0,0.0,0.0,2.14,0,55,16 Nov 129.00 (AAPL1625W129-K),0.0,0.0,17.55,21.15,0,0,
16 Nov 129.00 (AAPL1625K129-O),0.0,0.0,0.0,0.03,0,55,16 Nov 129.00 (AAPL1625W129-O),0.0,0.0,17.55,21.10,0,0,
16 Nov 129.00 (AAPL1625K129-P),0.0,0.0,0.0,0.03,0,55,16 Nov 129.00 (AAPL1625W129-P),0.0,0.0,0.0,0.0,0,0,
16 Nov 129.00 (AAPL1625K129-S),0.0,0.0,0.0,0.03,0,55,16 Nov 129.00 (AAPL1625W129-S),0.0,0.0,17.55,20.75,0,0,
16 Nov 129.00 (AAPL1625K129-X),0.0,0.0,0.0,0.04,0,55,16 Nov 129.00 (AAPL1625W129-X),0.0,0.0,17.55,21.00,0,0,
16 Nov 129.00 (AAPL1625K129-Y),0.0,0.0,0.0,0.03,0,55,16 Nov 129.00 (AAPL1625W129-Y),0.0,0.0,18.85,19.60,0,0,
16 Nov 130.00 (AAPL1625K130),0.02,0.0,0.0,0.03,10,1141,16 Nov 130.00 (AAPL1625W130),0.0,0.0,19.85,20.50,0,0,
16 Nov 130.00 (AAPL1625K130-3),0.38,0.0,0.0,0.09,0,1141,16 Nov 130.00 (AAPL1625W130-3),0.0,0.0,18.05,22.15,0,0,
16 Nov 130.00 (AAPL1625K130-4),0.35,0.0,0.0,0.04,0,1141,16 Nov 130.00 (AAPL1625W130-4),0.0,0.0,19.70,20.70,0,0,
16 Nov 130.00 (AAPL1625K130-8),0.02,0.0,0.0,0.03,0,1141,16 Nov 130.00 (AAPL1625W130-8),0.0,0.0,18.60,21.70,0,0,
16 Nov 130.00 (AAPL1625K130-A),0.03,0.0,0.0,0.04,0,1141,16 Nov 130.00 (AAPL1625W130-A),0.0,0.0,0.0,0.0,0,0,
16 Nov 130.00 (AAPL1625K130-B),0.30,0.0,0.0,0.04,0,1141,16 Nov 130.00 (AAPL1625W130-B),0.0,0.0,18.60,22.30,0,0,
16 Nov 130.00 (AAPL1625K130-E),0.03,0.0,0.0,0.04,0,1141,16 Nov 130.00 (AAPL1625W130-E),0.0,0.0,19.85,20.60,0,0,
16 Nov 130.00 (AAPL1625K130-I),0.02,-0.03,0.0,0.03,10,1141,16 Nov 130.00 (AAPL1625W130-I),0.0,0.0,19.85,20.50,0,0,
16 Nov 130.00 (AAPL1625K130-J),0.0,0.0,0.0,0.09,0,1141,16 Nov 130.00 (AAPL1625W130-J),0.0,0.0,18.60,22.05,0,0,
16 Nov 130.00 (AAPL1625K130-K),0.0,0.0,0.0,2.13,0,1141,16 Nov 130.00 (AAPL1625W130-K),0.0,0.0,18.60,22.15,0,0,
16 Nov 130.00 (AAPL1625K130-O),0.05,0.0,0.0,0.04,0,1141,16 Nov 130.00 (AAPL1625W130-O),0.0,0.0,19.80,20.50,0,0,
16 Nov 130.00 (AAPL1625K130-P),0.35,0.0,0.0,0.03,0,1141,16 Nov 130.00 (AAPL1625W130-P),0.0,0.0,0.0,0.0,0,0,
16 Nov 130.00 (AAPL1625K130-S),0.32,0.0,0.0,0.03,0,1141,16 Nov 130.00 (AAPL1625W130-S),0.0,0.0,18.25,21.70,0,0,
16 Nov 130.00 (AAPL1625K130-X),0.04,0.0,0.0,0.04,0,1141,16 Nov 130.00 (AAPL1625W130-X),0.0,0.0,19.80,20.50,0,0,
16 Nov 130.00 (AAPL1625K130-Y),0.04,0.0,0.0,0.03,0,1141,16 Nov 130.00 (AAPL1625W130-Y),0.0,0.0,19.85,20.50,0,0,
16 Nov 131.00 (AAPL1625K131),0.25,0.0,0.0,0.03,0,49,16 Nov 131.00 (AAPL1625W131),0.0,0.0,20.85,21.60,0,0,
16 Nov 131.00 (AAPL1625K131-3),0.0,0.0,0.0,0.09,0,49,16 Nov 131.00 (AAPL1625W131-3),0.0,0.0,19.10,23.15,0,0,
16 Nov 131.00 (AAPL1625K131-4),0.0,0.0,0.0,0.04,0,49,16 Nov 131.00 (AAPL1625W131-4),0.0,0.0,19.65,22.80,0,0,
16 Nov 131.00 (AAPL1625K131-8),0.24,0.0,0.0,0.03,0,49,16 Nov 131.00 (AAPL1625W131-8),0.0,0.0,19.65,22.70,0,0,
16 Nov 131.00 (AAPL1625K131-A),0.24,0.0,0.0,0.04,0,49,16 Nov 131.00 (AAPL1625W131-A),0.0,0.0,0.0,0.0,0,0,
16 Nov 131.00 (AAPL1625K131-B),0.0,0.0,0.0,0.03,0,49,16 Nov 131.00 (AAPL1625W131-B),0.0,0.0,19.65,23.30,0,0,
16 Nov 131.00 (AAPL1625K131-E),0.25,0.0,0.0,0.04,0,49,16 Nov 131.00 (AAPL1625W131-E),0.0,0.0,20.85,21.60,0,0,
16 Nov 131.00 (AAPL1625K131-I),0.0,0.0,0.0,0.04,0,49,16 Nov 131.00 (AAPL1625W131-I),0.0,0.0,19.50,23.10,0,0,
16 Nov 131.00 (AAPL1625K131-J),0.0,0.0,0.0,0.08,0,49,16 Nov 131.00 (AAPL1625W131-J),0.0,0.0,19.65,23.35,0,0,
16 Nov 131.00 (AAPL1625K131-K),0.0,0.0,0.0,2.13,0,49,16 Nov 131.00 (AAPL1625W131-K),0.0,0.0,19.65,23.15,0,0,
16 Nov 131.00 (AAPL1625K131-O),0.0,0.0,0.0,0.04,0,49,16 Nov 131.00 (AAPL1625W131-O),0.0,0.0,19.50,23.15,0,0,
16 Nov 131.00 (AAPL1625K131-P),0.24,0.0,0.0,0.03,0,49,16 Nov 131.00 (AAPL1625W131-P),0.0,0.0,0.0,0.0,0,0,
16 Nov 131.00 (AAPL1625K131-S),0.0,0.0,0.0,0.03,0,49,16 Nov 131.00 (AAPL1625W131-S),0.0,0.0,19.65,22.75,0,0,
16 Nov 131.00 (AAPL1625K131-X),0.24,0.0,0.0,0.04,0,49,16 Nov 131.00 (AAPL1625W131-X),0.0,0.0,19.65,23.00,0,0,
16 Nov 131.00 (AAPL1625K131-Y),0.25,0.0,0.0,0.03,0,49,16 Nov 131.00 (AAPL1625W131-Y),0.0,0.0,20.85,21.60,0,0,
16 Nov 132.00 (AAPL1625K132),0.01,-0.19,0.0,0.02,3,111,16 Nov 132.00 (AAPL1625W132),0.0,0.0,21.80,22.50,0,0,
16 Nov 132.00 (AAPL1625K132-3),0.0,0.0,0.0,0.08,0,111,16 Nov 132.00 (AAPL1625W132-3),0.0,0.0,20.00,24.05,0,0,
16 Nov 132.00 (AAPL1625K132-4),0.0,0.0,0.0,0.03,0,111,16 Nov 132.00 (AAPL1625W132-4),0.0,0.0,20.75,23.85,0,0,
16 Nov 132.00 (AAPL1625K132-8),0.20,0.0,0.0,0.03,0,111,16 Nov 132.00 (AAPL1625W132-8),0.0,0.0,20.75,23.75,0,0,
16 Nov 132.00 (AAPL1625K132-A),0.20,0.0,0.0,0.03,0,111,16 Nov 132.00 (AAPL1625W132-A),0.0,0.0,0.0,0.0,0,0,
16 Nov 132.00 (AAPL1625K132-B),0.0,0.0,0.0,0.03,0,111,16 Nov 132.00 (AAPL1625W132-B),0.0,0.0,20.75,24.30,0,0,
16 Nov 132.00 (AAPL1625K132-E),0.20,0.0,0.0,0.03,0,111,16 Nov 132.00 (AAPL1625W132-E),0.0,0.0,21.85,22.60,0,0,
16 Nov 132.00 (AAPL1625K132-I),0.0,0.0,0.0,0.04,0,111,16 Nov 132.00 (AAPL1625W132-I),0.0,0.0,20.55,24.10,0,0,
16 Nov 132.00 (AAPL1625K132-J),0.0,0.0,0.0,0.08,0,111,16 Nov 132.00 (AAPL1625W132-J),0.0,0.0,20.75,24.35,0,0,
