,Calls,Bid,Ask,Vol,Expiration,Strike,Call IV
8741,18 Jan 92.50 (AAPL1819A92.5-P),21.80,22.45,6,443,92.5,0.313404855147
8745,18 Jan 95.00 (AAPL1819A95),20.25,20.70,1124,443,95.0,0.308494712442
8752,18 Jan 95.00 (AAPL1819A95-I),20.25,20.70,56,443,95.0,0.308494712442
8756,18 Jan 95.00 (AAPL1819A95-P),20.25,20.70,1068,443,95.0,0.308494712442
8760,18 Jan 97.50 (AAPL1819A97.5),18.45,18.95,9,443,97.5,0.29920692774
8763,18 Jan 97.50 (AAPL1819A97.5-8),18.45,18.95,9,443,97.5,0.29920692774
8775,18 Jan 100.00 (AAPL1819A100),17.05,17.30,356,443,100.0,0.294557626102
8777,18 Jan 100.00 (AAPL1819A100-4),17.00,17.30,203,443,100.0,0.293980888774
8778,18 Jan 100.00 (AAPL1819A100-8),17.05,17.30,7,443,100.0,0.294557626102
8781,18 Jan 100.00 (AAPL1819A100-E),17.00,17.30,16,443,100.0,0.293980888774
8782,18 Jan 100.00 (AAPL1819A100-I),17.05,17.30,4,443,100.0,0.294557626102
8786,18 Jan 100.00 (AAPL1819A100-P),17.05,17.30,55,443,100.0,0.294557626102
8788,18 Jan 100.00 (AAPL1819A100-X),17.00,17.30,70,443,100.0,0.293980888774
8790,18 Jan 105.00 (AAPL1819A105),14.10,14.35,268,443,105.0,0.283201034062
8792,18 Jan 105.00 (AAPL1819A105-4),14.10,14.35,20,443,105.0,0.283201034062
8794,18 Jan 105.00 (AAPL1819A105-A),14.10,14.35,3,443,105.0,0.283201034062
8795,18 Jan 105.00 (AAPL1819A105-B),14.10,14.35,10,443,105.0,0.283201034062
8796,18 Jan 105.00 (AAPL1819A105-E),14.10,14.35,121,443,105.0,0.283201034062
8797,18 Jan 105.00 (AAPL1819A105-I),14.10,14.35,6,443,105.0,0.283201034062
8800,18 Jan 105.00 (AAPL1819A105-O),14.10,14.35,20,443,105.0,0.283201034062
8801,18 Jan 105.00 (AAPL1819A105-P),14.10,14.35,61,443,105.0,0.283201034062
8803,18 Jan 105.00 (AAPL1819A105-X),14.10,14.35,25,443,105.0,0.283201034062
8805,18 Jan 110.00 (AAPL1819A110),11.45,11.70,197,443,110.0,0.272634610994
8806,18 Jan 110.00 (AAPL1819A110-3),11.45,11.70,5,443,110.0,0.272634610994
8807,18 Jan 110.00 (AAPL1819A110-4),11.45,11.70,11,443,110.0,0.272634610994
8808,18 Jan 110.00 (AAPL1819A110-8),11.50,11.70,3,443,110.0,0.27317205393
8809,18 Jan 110.00 (AAPL1819A110-A),11.45,11.70,10,443,110.0,0.272634610994
8811,18 Jan 110.00 (AAPL1819A110-E),11.45,11.70,47,443,110.0,0.272634610994
8812,18 Jan 110.00 (AAPL1819A110-I),11.50,11.70,80,443,110.0,0.27317205393
8814,18 Jan 110.00 (AAPL1819A110-K),11.50,11.70,6,443,110.0,0.27317205393
8816,18 Jan 110.00 (AAPL1819A110-P),11.50,11.70,19,443,110.0,0.27317205393
8817,18 Jan 110.00 (AAPL1819A110-S),9.00,11.70,10,443,110.0,0.24631913509
8818,18 Jan 110.00 (AAPL1819A110-X),11.45,11.70,6,443,110.0,0.272634610994
8820,18 Jan 115.00 (AAPL1819A115),9.25,9.45,52,443,115.0,0.265203128499
8824,18 Jan 115.00 (AAPL1819A115-A),9.25,9.45,22,443,115.0,0.265203128499
8826,18 Jan 115.00 (AAPL1819A115-E),9.25,9.45,14,443,115.0,0.265203128499
8831,18 Jan 115.00 (AAPL1819A115-P),9.25,9.45,9,443,115.0,0.265203128499
8835,18 Jan 120.00 (AAPL1819A120),7.30,7.50,189,443,120.0,0.257621635631
8837,18 Jan 120.00 (AAPL1819A120-4),7.30,7.60,22,443,120.0,0.258727278996
8840,18 Jan 120.00 (AAPL1819A120-B),7.30,7.55,3,443,120.0,0.258174535394
8841,18 Jan 120.00 (AAPL1819A120-E),7.30,7.60,71,443,120.0,0.258727278996
8842,18 Jan 120.00 (AAPL1819A120-I),7.30,7.60,6,443,120.0,0.258727278996
8845,18 Jan 120.00 (AAPL1819A120-O),7.30,7.65,5,443,120.0,0.259279867726
8846,18 Jan 120.00 (AAPL1819A120-P),7.30,7.50,80,443,120.0,0.257621635631
8850,18 Jan 125.00 (AAPL1819A125),5.75,5.90,1457,443,125.0,0.25232586238
8852,18 Jan 125.00 (AAPL1819A125-4),5.75,6.00,417,443,125.0,0.253489884712
8856,18 Jan 125.00 (AAPL1819A125-E),5.75,5.95,19,443,125.0,0.25290805924
8857,18 Jan 125.00 (AAPL1819A125-I),5.75,6.00,386,443,125.0,0.253489884712
8860,18 Jan 125.00 (AAPL1819A125-O),5.75,6.00,350,443,125.0,0.253489884712
8861,18 Jan 125.00 (AAPL1819A125-P),5.75,6.00,98,443,125.0,0.253489884712
8863,18 Jan 125.00 (AAPL1819A125-X),5.75,5.95,185,443,125.0,0.25290805924
8865,18 Jan 130.00 (AAPL1819A130),4.40,4.60,499,443,130.0,0.246981208791
8867,18 Jan 130.00 (AAPL1819A130-4),4.40,4.60,31,443,130.0,0.246981208791
8869,18 Jan 130.00 (AAPL1819A130-A),4.40,4.60,105,443,130.0,0.246981208791
8871,18 Jan 130.00 (AAPL1819A130-E),4.40,4.60,82,443,130.0,0.246981208791
8872,18 Jan 130.00 (AAPL1819A130-I),4.40,4.60,76,443,130.0,0.246981208791
8873,18 Jan 130.00 (AAPL1819A130-J),4.40,4.60,20,443,130.0,0.246981208791
8876,18 Jan 130.00 (AAPL1819A130-P),4.40,4.60,148,443,130.0,0.246981208791
8878,18 Jan 130.00 (AAPL1819A130-X),4.40,4.60,34,443,130.0,0.246981208791
8880,18 Jan 135.00 (AAPL1819A135),3.40,3.55,38,443,135.0,0.243528882889
8886,18 Jan 135.00 (AAPL1819A135-E),3.40,3.55,30,443,135.0,0.243528882889
8888,18 Jan 135.00 (AAPL1819A135-J),3.40,3.55,6,443,135.0,0.243528882889
8895,18 Jan 140.00 (AAPL1819A140),2.56,2.71,131,443,140.0,0.239822191393
8897,18 Jan 140.00 (AAPL1819A140-4),2.55,2.78,8,443,140.0,0.240760663128
8899,18 Jan 140.00 (AAPL1819A140-A),2.56,2.87,5,443,140.0,0.24231686992
8901,18 Jan 140.00 (AAPL1819A140-E),2.56,2.71,110,443,140.0,0.239822191393
8902,18 Jan 140.00 (AAPL1819A140-I),2.55,2.73,7,443,140.0,0.239978854681
8910,18 Jan 145.00 (AAPL1819A145),1.93,2.06,44,443,145.0,0.237215873438
8916,18 Jan 145.00 (AAPL1819A145-E),1.93,2.06,44,443,145.0,0.237215873438
8925,18 Jan 150.00 (AAPL1819A150),1.45,1.57,15,443,150.0,0.235435304304
8931,18 Jan 150.00 (AAPL1819A150-E),1.45,1.61,15,443,150.0,0.236271755207
8985,18 Jan 170.00 (AAPL1819A170),0.45,0.55,40,443,170.0,0.23303480846
8991,18 Jan 170.00 (AAPL1819A170-E),0.45,0.55,40,443,170.0,0.23303480846
9015,18 Jan 180.00 (AAPL1819A180),0.21,0.33,10,443,180.0,0.23065528275
9017,18 Jan 180.00 (AAPL1819A180-4),0.21,0.33,10,443,180.0,0.23065528275
9075,19 Jan 60.00 (AAPL1918A60),50.20,52.85,4,808,60.0,0.500847621227
9120,19 Jan 75.00 (AAPL1918A75),37.05,40.00,49,808,75.0,0.399178774418
9126,19 Jan 75.00 (AAPL1918A75-E),37.05,40.45,44,808,75.0,0.4045352714
9131,19 Jan 75.00 (AAPL1918A75-P),37.05,40.40,5,808,75.0,0.40394091682
9135,19 Jan 80.00 (AAPL1918A80),33.30,35.05,6,808,80.0,0.366659306229
9145,19 Jan 80.00 (AAPL1918A80-O),33.30,35.05,3,808,80.0,0.366659306229
9180,19 Jan 95.00 (AAPL1918A95),23.65,24.00,24,808,95.0,0.319159233439
9186,19 Jan 95.00 (AAPL1918A95-E),23.65,24.00,20,808,95.0,0.319159233439
9187,19 Jan 95.00 (AAPL1918A95-I),23.65,24.45,3,808,95.0,0.323239892704
9210,19 Jan 100.00 (AAPL1918A100),20.60,21.65,37,808,100.0,0.312177042602
9216,19 Jan 100.00 (AAPL1918A100-E),20.60,21.65,20,808,100.0,0.312177042602
9217,19 Jan 100.00 (AAPL1918A100-I),20.60,21.65,10,808,100.0,0.312177042602
9221,19 Jan 100.00 (AAPL1918A100-P),20.60,21.65,6,808,100.0,0.312177042602
9225,19 Jan 105.00 (AAPL1918A105),18.05,18.95,32,808,105.0,0.30345752914
9227,19 Jan 105.00 (AAPL1918A105-4),18.05,18.95,22,808,105.0,0.30345752914
9232,19 Jan 105.00 (AAPL1918A105-I),18.05,18.95,10,808,105.0,0.30345752914
9240,19 Jan 110.00 (AAPL1918A110),15.75,16.45,151,808,110.0,0.295566204474
9242,19 Jan 110.00 (AAPL1918A110-4),15.75,16.45,3,808,110.0,0.295566204474
9243,19 Jan 110.00 (AAPL1918A110-8),15.75,16.45,8,808,110.0,0.295566204474
9244,19 Jan 110.00 (AAPL1918A110-A),15.75,16.45,6,808,110.0,0.295566204474
9246,19 Jan 110.00 (AAPL1918A110-E),15.75,16.45,37,808,110.0,0.295566204474
9247,19 Jan 110.00 (AAPL1918A110-I),15.75,16.45,19,808,110.0,0.295566204474
9250,19 Jan 110.00 (AAPL1918A110-O),15.75,16.45,30,808,110.0,0.295566204474
9251,19 Jan 110.00 (AAPL1918A110-P),15.60,16.45,48,808,110.0,0.294330303946
9255,19 Jan 115.00 (AAPL1918A115),13.45,14.10,271,808,115.0,0.285969946047
9257,19 Jan 115.00 (AAPL1918A115-4),13.45,14.10,7,808,115.0,0.285969946047
9261,19 Jan 115.00 (AAPL1918A115-E),13.45,14.10,47,808,115.0,0.285969946047
9262,19 Jan 115.00 (AAPL1918A115-I),13.45,14.10,10,808,115.0,0.285969946047
9266,19 Jan 115.00 (AAPL1918A115-P),13.45,14.15,78,808,115.0,0.286378996846
9268,19 Jan 115.00 (AAPL1918A115-X),13.45,14.10,128,808,115.0,0.285969946047
9270,19 Jan 120.00 (AAPL1918A120),11.65,12.00,69,808,120.0,0.279553501884
9273,19 Jan 120.00 (AAPL1918A120-8),11.65,12.25,4,808,120.0,0.28161001896
9277,19 Jan 120.00 (AAPL1918A120-I),11.65,12.00,6,808,120.0,0.279553501884
9281,19 Jan 120.00 (AAPL1918A120-P),11.50,12.25,33,808,120.0,0.280376208018
9283,19 Jan 120.00 (AAPL1918A120-X),11.65,12.25,25,808,120.0,0.28161001896
9285,19 Jan 125.00 (AAPL1918A125),9.90,10.45,10,808,125.0,0.275159812201
9296,19 Jan 125.00 (AAPL1918A125-P),9.80,10.50,6,808,125.0,0.274741173063
9300,19 Jan 130.00 (AAPL1918A130),8.50,8.90,21,808,130.0,0.270879772258
9306,19 Jan 130.00 (AAPL1918A130-E),8.30,8.90,5,808,130.0,0.269155249226
9307,19 Jan 130.00 (AAPL1918A130-I),8.50,8.90,11,808,130.0,0.270879772258
9330,19 Jan 140.00 (AAPL1918A140),6.00,6.40,33,808,140.0,0.261968263854
9336,19 Jan 140.00 (AAPL1918A140-E),6.00,6.40,8,808,140.0,0.261968263854
9337,19 Jan 140.00 (AAPL1918A140-I),6.00,6.40,25,808,140.0,0.261968263854
9345,19 Jan 145.00 (AAPL1918A145),5.00,5.45,9,808,145.0,0.258677407085
9351,19 Jan 145.00 (AAPL1918A145-E),5.00,5.45,3,808,145.0,0.258677407085
9358,19 Jan 145.00 (AAPL1918A145-X),5.00,5.45,5,808,145.0,0.258677407085
9360,19 Jan 150.00 (AAPL1918A150),4.20,4.60,36,808,150.0,0.255954644527
9363,19 Jan 150.00 (AAPL1918A150-8),4.20,4.60,5,808,150.0,0.255954644527
9366,19 Jan 150.00 (AAPL1918A150-E),4.20,4.60,25,808,150.0,0.255954644527
9367,19 Jan 150.00 (AAPL1918A150-I),4.20,4.60,4,808,150.0,0.255954644527
9390,19 Jan 160.00 (AAPL1918A160),2.95,3.35,10,808,160.0,0.25264407543
9401,19 Jan 160.00 (AAPL1918A160-P),2.93,3.35,10,808,160.0,0.252392783667
9420,19 Jan 170.00 (AAPL1918A170),2.01,2.49,5,808,170.0,0.250179477805
9430,19 Jan 170.00 (AAPL1918A170-O),2.01,2.49,4,808,170.0,0.250179477805
